Какой,Работать с полицией,1,0.01,0.18,1
Какой,Угнать фуру,1,0.01,0.96,0.06
Какой,Связь с бандой,0.6,0.01,0.97,0.02
Какой,Порванную куртку,1,0.01,1,0.99
Какой,Левые деньги,0.25,0.01,1,0.18
Какой,Сыном директора,1,0.97,1,1
Какой,Водителем,1,0,0,1
Какой,Втянутым в преступление,0.65,0,1,1
Какой,Наивный,1,0,1,1
Какой,Молодой,0.92,0,0.75,1
Какой,Доверчивый,1,0,1,1
Какой,Сжигать,1,0.94,1,0.04
Какой,Играть в бильярд,1,0.8,1,0.01
Какой,Угрожать,1,0.99,1,0.01
Какой,Очки,1,0.99,1,0.38
Какой,Криминальный бизнес,0.31,0.47,1,0.02
Какой,Грубый голос,1,1,1,0.02
Какой,Преступником,1,0.75,1,0.02
Какой,Бизнесменом,1,1,1,0.97
Какой,Главарём,1,1,1,0.24
Какой,Опасный,1,1,1,0.06
Какой,Разоблачённый,1,1,1,0.06
Какой,Жадный,0.16,0.32,1,0.06
